"Index Name","Date","Open","High","Low","Close"
"NIFTY500 MOMENTUM 50","17 Jan 2019","-","-","-","14824.04"
"NIFTY500 MOMENTUM 50","16 Jan 2019","-","-","-","14821.74"
"NIFTY500 MOMENTUM 50","15 Jan 2019","-","-","-","14799.08"
"NIFTY500 MOMENTUM 50","14 Jan 2019","-","-","-","14581.90"
"NIFTY500 MOMENTUM 50","11 Jan 2019","-","-","-","14653.12"
"NIFTY500 MOMENTUM 50","10 Jan 2019","-","-","-","14682.98"
"NIFTY500 MOMENTUM 50","09 Jan 2019","-","-","-","14655.81"
"NIFTY500 MOMENTUM 50","08 Jan 2019","-","-","-","14566.12"
"NIFTY500 MOMENTUM 50","07 Jan 2019","-","-","-","14530.81"
"NIFTY500 MOMENTUM 50","04 Jan 2019","-","-","-","14449.57"
"NIFTY500 MOMENTUM 50","03 Jan 2019","-","-","-","14468.16"
"NIFTY500 MOMENTUM 50","02 Jan 2019","-","-","-","14577.46"
"NIFTY500 MOMENTUM 50","01 Jan 2019","-","-","-","14664.40"
